country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode
Morocco,2001,incent10,3,481,1221,27,2001,2011,incent10_gt3,76,26,12,40,3026
Morocco,2001,incent10,4,385,1221,27,2001,2011,incent10_gt4,76,26,12,41,3026
Morocco,2001,incent10,5,344,1221,27,2001,2011,incent10_gt5,76,26,12,42,3026
Morocco,2001,incent10,6,252,1221,27,2001,2011,incent10_gt6,76,26,12,43,3026
Morocco,2001,incent10,7,200,1221,27,2001,2011,incent10_gt7,76,26,12,44,3026
Morocco,2001,incent10,8,154,1221,27,2001,2011,incent10_gt8,76,26,12,45,3026
Morocco,2001,incent10,9,146,1221,27,2001,2011,incent10_gt9,76,26,12,46,3026
Morocco,2007,incent10,1,1081,1175,27,2001,2011,incent10_gt1,76,32,12,38,3032
Morocco,2007,incent10,2,1002,1175,27,2001,2011,incent10_gt2,76,32,12,39,3032
Morocco,2007,incent10,3,852,1175,27,2001,2011,incent10_gt3,76,32,12,40,3032
Morocco,2007,incent10,4,723,1175,27,2001,2011,incent10_gt4,76,32,12,41,3032
Morocco,2007,incent10,5,621,1175,27,2001,2011,incent10_gt5,76,32,12,42,3032
Morocco,2007,incent10,6,426,1175,27,2001,2011,incent10_gt6,76,32,12,43,3032
Morocco,2007,incent10,7,351,1175,27,2001,2011,incent10_gt7,76,32,12,44,3032
Morocco,2007,incent10,8,262,1175,27,2001,2011,incent10_gt8,76,32,12,45,3032
Morocco,2007,incent10,9,148,1175,27,2001,2011,incent10_gt9,76,32,12,46,3032
Morocco,2011,incent10,1,714,858,27,2001,2011,incent10_gt1,76,36,12,38,3036
Morocco,2011,incent10,2,694,858,27,2001,2011,incent10_gt2,76,36,12,39,3036
Morocco,2011,incent10,3,642,858,27,2001,2011,incent10_gt3,76,36,12,40,3036
Morocco,2011,incent10,4,608,858,27,2001,2011,incent10_gt4,76,36,12,41,3036
Morocco,2011,incent10,5,566,858,27,2001,2011,incent10_gt5,76,36,12,42,3036
Morocco,2011,incent10,6,339,858,27,2001,2011,incent10_gt6,76,36,12,43,3036
Morocco,2011,incent10,7,317,858,27,2001,2011,incent10_gt7,76,36,12,44,3036
Morocco,2011,incent10,8,235,858,27,2001,2011,incent10_gt8,76,36,12,45,3036
Morocco,2011,incent10,9,179,858,27,2001,2011,incent10_gt9,76,36,12,46,3036
Nicaragua,1996,gov.res4,1,963,1034,27,1996,2014,gov.res4_gt1,77,21,4,8,3061
Nicaragua,1996,gov.res4,2,921,1034,27,1996,2014,gov.res4_gt2,77,21,4,9,3061
Nicaragua,1996,gov.res4,3,839,1034,27,1996,2014,gov.res4_gt3,77,21,4,10,3061
Nicaragua,2008,gov.res7,1,1368,1433,27,1996,2014,gov.res7_gt1,77,33,20,65,3073
Nicaragua,2008,gov.res7,2,1346,1433,27,1996,2014,gov.res7_gt2,77,33,20,66,3073
Nicaragua,2008,gov.res7,3,1285,1433,27,1996,2014,gov.res7_gt3,77,33,20,67,3073
Nicaragua,2008,gov.res7,4,1205,1433,27,1996,2014,gov.res7_gt4,77,33,20,68,3073
Nicaragua,2008,gov.res7,5,1071,1433,27,1996,2014,gov.res7_gt5,77,33,20,69,3073
Nicaragua,2008,gov.res7,6,904,1433,27,1996,2014,gov.res7_gt6,77,33,20,70,3073
Nicaragua,2010,gov.res7,1,1446,1496,27,1996,2014,gov.res7_gt1,77,35,20,65,3075
Nicaragua,2010,gov.res7,2,1417,1496,27,1996,2014,gov.res7_gt2,77,35,20,66,3075
Nicaragua,2010,gov.res7,3,1371,1496,27,1996,2014,gov.res7_gt3,77,35,20,67,3075
Nicaragua,2010,gov.res7,4,1236,1496,27,1996,2014,gov.res7_gt4,77,35,20,68,3075
Nicaragua,2010,gov.res7,5,1000,1496,27,1996,2014,gov.res7_gt5,77,35,20,69,3075
Nicaragua,2010,gov.res7,6,804,1496,27,1996,2014,gov.res7_gt6,77,35,20,70,3075
Nicaragua,2012,gov.res7,1,1621,1672,27,1996,2014,gov.res7_gt1,77,37,20,65,3077
Nicaragua,2012,gov.res7,2,1600,1672,27,1996,2014,gov.res7_gt2,77,37,20,66,3077
Nicaragua,2012,gov.res7,3,1560,1672,27,1996,2014,gov.res7_gt3,77,37,20,67,3077
Nicaragua,2012,gov.res7,4,1480,1672,27,1996,2014,gov.res7_gt4,77,37,20,68,3077
Nicaragua,2012,gov.res7,5,1299,1672,27,1996,2014,gov.res7_gt5,77,37,20,69,3077
Nicaragua,2012,gov.res7,6,1099,1672,27,1996,2014,gov.res7_gt6,77,37,20,70,3077
Nicaragua,2014,gov.res7,1,1437,1527,27,1996,2014,gov.res7_gt1,77,39,20,65,3079
Nicaragua,2014,gov.res7,2,1384,1527,27,1996,2014,gov.res7_gt2,77,39,20,66,3079
Nicaragua,2014,gov.res7,3,1292,1527,27,1996,2014,gov.res7_gt3,77,39,20,67,3079
Nicaragua,2014,gov.res7,4,1122,1527,27,1996,2014,gov.res7_gt4,77,39,20,68,3079
Nicaragua,2014,gov.res7,5,928,1527,27,1996,2014,gov.res7_gt5,77,39,20,69,3079
Nicaragua,2014,gov.res7,6,668,1527,27,1996,2014,gov.res7_gt6,77,39,20,70,3079
Panama,1996,gov.res4,1,952,1005,27,1996,2014,gov.res4_gt1,78,21,4,8,3101
Panama,1996,gov.res4,2,926,1005,27,1996,2014,gov.res4_gt2,78,21,4,9,3101
Panama,1996,gov.res4,3,803,1005,27,1996,2014,gov.res4_gt3,78,21,4,10,3101
Panama,2008,gov.res7,1,1452,1494,27,1996,2014,gov.res7_gt1,78,33,20,65,3113
Panama,2008,gov.res7,2,1417,1494,27,1996,2014,gov.res7_gt2,78,33,20,66,3113
Panama,2008,gov.res7,3,1370,1494,27,1996,2014,gov.res7_gt3,78,33,20,67,3113
Panama,2008,gov.res7,4,1175,1494,27,1996,2014,gov.res7_gt4,78,33,20,68,3113
Panama,2008,gov.res7,5,852,1494,27,1996,2014,gov.res7_gt5,78,33,20,69,3113
Panama,2008,gov.res7,6,685,1494,27,1996,2014,gov.res7_gt6,78,33,20,70,3113
Panama,2010,gov.res7,1,1475,1507,27,1996,2014,gov.res7_gt1,78,35,20,65,3115
Panama,2010,gov.res7,2,1463,1507,27,1996,2014,gov.res7_gt2,78,35,20,66,3115
Panama,2010,gov.res7,3,1378,1507,27,1996,2014,gov.res7_gt3,78,35,20,67,3115
Panama,2010,gov.res7,4,1183,1507,27,1996,2014,gov.res7_gt4,78,35,20,68,3115
Panama,2010,gov.res7,5,985,1507,27,1996,2014,gov.res7_gt5,78,35,20,69,3115
Panama,2010,gov.res7,6,777,1507,27,1996,2014,gov.res7_gt6,78,35,20,70,3115
Panama,2012,gov.res7,1,1552,1585,27,1996,2014,gov.res7_gt1,78,37,20,65,3117
Panama,2012,gov.res7,2,1536,1585,27,1996,2014,gov.res7_gt2,78,37,20,66,3117
Panama,2012,gov.res7,3,1488,1585,27,1996,2014,gov.res7_gt3,78,37,20,67,3117
Panama,2012,gov.res7,4,1361,1585,27,1996,2014,gov.res7_gt4,78,37,20,68,3117
Panama,2012,gov.res7,5,1185,1585,27,1996,2014,gov.res7_gt5,78,37,20,69,3117
Panama,2012,gov.res7,6,1029,1585,27,1996,2014,gov.res7_gt6,78,37,20,70,3117
Panama,2014,gov.res7,1,1408,1492,27,1996,2014,gov.res7_gt1,78,39,20,65,3119
Panama,2014,gov.res7,2,1310,1492,27,1996,2014,gov.res7_gt2,78,39,20,66,3119
Panama,2014,gov.res7,3,1008,1492,27,1996,2014,gov.res7_gt3,78,39,20,67,3119
Panama,2014,gov.res7,4,771,1492,27,1996,2014,gov.res7_gt4,78,39,20,68,3119
Panama,2014,gov.res7,5,572,1492,27,1996,2014,gov.res7_gt5,78,39,20,69,3119
Panama,2014,gov.res7,6,446,1492,27,1996,2014,gov.res7_gt6,78,39,20,70,3119
Paraguay,1996,gov.res4,1,540,598,27,1996,2014,gov.res4_gt1,79,21,4,8,3141
Paraguay,1996,gov.res4,2,480,598,27,1996,2014,gov.res4_gt2,79,21,4,9,3141
Paraguay,1996,gov.res4,3,380,598,27,1996,2014,gov.res4_gt3,79,21,4,10,3141
Paraguay,2008,gov.res7,1,1114,1124,27,1996,2014,gov.res7_gt1,79,33,20,65,3153
Paraguay,2008,gov.res7,2,1100,1124,27,1996,2014,gov.res7_gt2,79,33,20,66,3153
Paraguay,2008,gov.res7,3,1079,1124,27,1996,2014,gov.res7_gt3,79,33,20,67,3153
Paraguay,2008,gov.res7,4,1043,1124,27,1996,2014,gov.res7_gt4,79,33,20,68,3153
Paraguay,2008,gov.res7,5,974,1124,27,1996,2014,gov.res7_gt5,79,33,20,69,3153
Paraguay,2008,gov.res7,6,806,1124,27,1996,2014,gov.res7_gt6,79,33,20,70,3153
Paraguay,2010,gov.res7,1,1439,1459,27,1996,2014,gov.res7_gt1,79,35,20,65,3155
Paraguay,2010,gov.res7,2,1415,1459,27,1996,2014,gov.res7_gt2,79,35,20,66,3155
Paraguay,2010,gov.res7,3,1353,1459,27,1996,2014,gov.res7_gt3,79,35,20,67,3155
Paraguay,2010,gov.res7,4,1269,1459,27,1996,2014,gov.res7_gt4,79,35,20,68,3155
Paraguay,2010,gov.res7,5,1119,1459,27,1996,2014,gov.res7_gt5,79,35,20,69,3155
Paraguay,2010,gov.res7,6,880,1459,27,1996,2014,gov.res7_gt6,79,35,20,70,3155
Paraguay,2012,gov.res7,1,1448,1473,27,1996,2014,gov.res7_gt1,79,37,20,65,3157
Paraguay,2012,gov.res7,2,1420,1473,27,1996,2014,gov.res7_gt2,79,37,20,66,3157
Paraguay,2012,gov.res7,3,1376,1473,27,1996,2014,gov.res7_gt3,79,37,20,67,3157
Paraguay,2012,gov.res7,4,1293,1473,27,1996,2014,gov.res7_gt4,79,37,20,68,3157
Paraguay,2012,gov.res7,5,1124,1473,27,1996,2014,gov.res7_gt5,79,37,20,69,3157
Paraguay,2012,gov.res7,6,906,1473,27,1996,2014,gov.res7_gt6,79,37,20,70,3157
Paraguay,2014,gov.res7,1,1372,1454,27,1996,2014,gov.res7_gt1,79,39,20,65,3159
Paraguay,2014,gov.res7,2,1336,1454,27,1996,2014,gov.res7_gt2,79,39,20,66,3159
Paraguay,2014,gov.res7,3,1271,1454,27,1996,2014,gov.res7_gt3,79,39,20,67,3159
Paraguay,2014,gov.res7,4,1146,1454,27,1996,2014,gov.res7_gt4,79,39,20,68,3159
Paraguay,2014,gov.res7,5,953,1454,27,1996,2014,gov.res7_gt5,79,39,20,69,3159
Paraguay,2014,gov.res7,6,766,1454,27,1996,2014,gov.res7_gt6,79,39,20,70,3159
Belize,2008,gov.res7,1,1292,1403,24,2008,2014,gov.res7_gt1,80,33,20,65,3193
Belize,2008,gov.res7,2,1266,1403,24,2008,2014,gov.res7_gt2,80,33,20,66,3193
Belize,2008,gov.res7,3,1230,1403,24,2008,2014,gov.res7_gt3,80,33,20,67,3193
Belize,2008,gov.res7,4,1123,1403,24,2008,2014,gov.res7_gt4,80,33,20,68,3193
Belize,2008,gov.res7,5,1023,1403,24,2008,2014,gov.res7_gt5,80,33,20,69,3193
Belize,2008,gov.res7,6,929,1403,24,2008,2014,gov.res7_gt6,80,33,20,70,3193
Belize,2010,gov.res7,1,1300,1438,24,2008,2014,gov.res7_gt1,80,35,20,65,3195
Belize,2010,gov.res7,2,1289,1438,24,2008,2014,gov.res7_gt2,80,35,20,66,3195
Belize,2010,gov.res7,3,1232,1438,24,2008,2014,gov.res7_gt3,80,35,20,67,3195
Belize,2010,gov.res7,4,1124,1438,24,2008,2014,gov.res7_gt4,80,35,20,68,3195
Belize,2010,gov.res7,5,953,1438,24,2008,2014,gov.res7_gt5,80,35,20,69,3195
Belize,2010,gov.res7,6,800,1438,24,2008,2014,gov.res7_gt6,80,35,20,70,3195
Belize,2012,gov.res7,1,1286,1440,24,2008,2014,gov.res7_gt1,80,37,20,65,3197
Belize,2012,gov.res7,2,1261,1440,24,2008,2014,gov.res7_gt2,80,37,20,66,3197
Belize,2012,gov.res7,3,1197,1440,24,2008,2014,gov.res7_gt3,80,37,20,67,3197
Belize,2012,gov.res7,4,1084,1440,24,2008,2014,gov.res7_gt4,80,37,20,68,3197
Belize,2012,gov.res7,5,926,1440,24,2008,2014,gov.res7_gt5,80,37,20,69,3197
Belize,2012,gov.res7,6,799,1440,24,2008,2014,gov.res7_gt6,80,37,20,70,3197
Belize,2014,gov.res7,1,1405,1499,24,2008,2014,gov.res7_gt1,80,39,20,65,3199
Belize,2014,gov.res7,2,1357,1499,24,2008,2014,gov.res7_gt2,80,39,20,66,3199
Belize,2014,gov.res7,3,1187,1499,24,2008,2014,gov.res7_gt3,80,39,20,67,3199
Belize,2014,gov.res7,4,947,1499,24,2008,2014,gov.res7_gt4,80,39,20,68,3199
Belize,2014,gov.res7,5,776,1499,24,2008,2014,gov.res7_gt5,80,39,20,69,3199
Belize,2014,gov.res7,6,604,1499,24,2008,2014,gov.res7_gt6,80,39,20,70,3199
Guyana,2009,gov.res7,1,2343,2425,24,2009,2014,gov.res7_gt1,81,34,20,65,3234
Guyana,2009,gov.res7,2,2290,2425,24,2009,2014,gov.res7_gt2,81,34,20,66,3234
Guyana,2009,gov.res7,3,2213,2425,24,2009,2014,gov.res7_gt3,81,34,20,67,3234
Guyana,2009,gov.res7,4,1955,2425,24,2009,2014,gov.res7_gt4,81,34,20,68,3234
Guyana,2009,gov.res7,5,1545,2425,24,2009,2014,gov.res7_gt5,81,34,20,69,3234
Guyana,2009,gov.res7,6,1098,2425,24,2009,2014,gov.res7_gt6,81,34,20,70,3234
Guyana,2010,gov.res7,1,1399,1493,24,2009,2014,gov.res7_gt1,81,35,20,65,3235
Guyana,2010,gov.res7,2,1384,1493,24,2009,2014,gov.res7_gt2,81,35,20,66,3235
Guyana,2010,gov.res7,3,1332,1493,24,2009,2014,gov.res7_gt3,81,35,20,67,3235
Guyana,2010,gov.res7,4,1208,1493,24,2009,2014,gov.res7_gt4,81,35,20,68,3235
Guyana,2010,gov.res7,5,960,1493,24,2009,2014,gov.res7_gt5,81,35,20,69,3235
Guyana,2010,gov.res7,6,747,1493,24,2009,2014,gov.res7_gt6,81,35,20,70,3235
Guyana,2012,gov.res7,1,1447,1493,24,2009,2014,gov.res7_gt1,81,37,20,65,3237
Guyana,2012,gov.res7,2,1430,1493,24,2009,2014,gov.res7_gt2,81,37,20,66,3237
Guyana,2012,gov.res7,3,1361,1493,24,2009,2014,gov.res7_gt3,81,37,20,67,3237
Guyana,2012,gov.res7,4,1228,1493,24,2009,2014,gov.res7_gt4,81,37,20,68,3237
Guyana,2012,gov.res7,5,982,1493,24,2009,2014,gov.res7_gt5,81,37,20,69,3237
Guyana,2012,gov.res7,6,794,1493,24,2009,2014,gov.res7_gt6,81,37,20,70,3237
Guyana,2014,gov.res7,1,1423,1522,24,2009,2014,gov.res7_gt1,81,39,20,65,3239
Guyana,2014,gov.res7,2,1389,1522,24,2009,2014,gov.res7_gt2,81,39,20,66,3239
Guyana,2014,gov.res7,3,1306,1522,24,2009,2014,gov.res7_gt3,81,39,20,67,3239
Guyana,2014,gov.res7,4,1112,1522,24,2009,2014,gov.res7_gt4,81,39,20,68,3239
Guyana,2014,gov.res7,5,912,1522,24,2009,2014,gov.res7_gt5,81,39,20,69,3239
Guyana,2014,gov.res7,6,690,1522,24,2009,2014,gov.res7_gt6,81,39,20,70,3239
Haiti,2008,gov.res7,1,1374,1509,24,2008,2014,gov.res7_gt1,82,33,20,65,3273
Haiti,2008,gov.res7,2,1267,1509,24,2008,2014,gov.res7_gt2,82,33,20,66,3273
Haiti,2008,gov.res7,3,1133,1509,24,2008,2014,gov.res7_gt3,82,33,20,67,3273
Haiti,2008,gov.res7,4,928,1509,24,2008,2014,gov.res7_gt4,82,33,20,68,3273
Haiti,2008,gov.res7,5,729,1509,24,2008,2014,gov.res7_gt5,82,33,20,69,3273
Haiti,2008,gov.res7,6,457,1509,24,2008,2014,gov.res7_gt6,82,33,20,70,3273
Haiti,2010,gov.res7,1,1662,1740,24,2008,2014,gov.res7_gt1,82,35,20,65,3275
Haiti,2010,gov.res7,2,1544,1740,24,2008,2014,gov.res7_gt2,82,35,20,66,3275
Haiti,2010,gov.res7,3,1324,1740,24,2008,2014,gov.res7_gt3,82,35,20,67,3275
Haiti,2010,gov.res7,4,1025,1740,24,2008,2014,gov.res7_gt4,82,35,20,68,3275
Haiti,2010,gov.res7,5,646,1740,24,2008,2014,gov.res7_gt5,82,35,20,69,3275
Haiti,2010,gov.res7,6,343,1740,24,2008,2014,gov.res7_gt6,82,35,20,70,3275
Haiti,2012,gov.res7,1,1732,1817,24,2008,2014,gov.res7_gt1,82,37,20,65,3277
Haiti,2012,gov.res7,2,1620,1817,24,2008,2014,gov.res7_gt2,82,37,20,66,3277
Haiti,2012,gov.res7,3,1426,1817,24,2008,2014,gov.res7_gt3,82,37,20,67,3277
Haiti,2012,gov.res7,4,1129,1817,24,2008,2014,gov.res7_gt4,82,37,20,68,3277
Haiti,2012,gov.res7,5,796,1817,24,2008,2014,gov.res7_gt5,82,37,20,69,3277
Haiti,2012,gov.res7,6,422,1817,24,2008,2014,gov.res7_gt6,82,37,20,70,3277
Haiti,2014,gov.res7,1,1453,1503,24,2008,2014,gov.res7_gt1,82,39,20,65,3279
Haiti,2014,gov.res7,2,1362,1503,24,2008,2014,gov.res7_gt2,82,39,20,66,3279
Haiti,2014,gov.res7,3,1216,1503,24,2008,2014,gov.res7_gt3,82,39,20,67,3279
Haiti,2014,gov.res7,4,1032,1503,24,2008,2014,gov.res7_gt4,82,39,20,68,3279
Haiti,2014,gov.res7,5,724,1503,24,2008,2014,gov.res7_gt5,82,39,20,69,3279
Haiti,2014,gov.res7,6,373,1503,24,2008,2014,gov.res7_gt6,82,39,20,70,3279
Jamaica,2008,gov.res7,1,1358,1421,24,2008,2014,gov.res7_gt1,83,33,20,65,3313
Jamaica,2008,gov.res7,2,1282,1421,24,2008,2014,gov.res7_gt2,83,33,20,66,3313
Jamaica,2008,gov.res7,3,1190,1421,24,2008,2014,gov.res7_gt3,83,33,20,67,3313
Jamaica,2008,gov.res7,4,1065,1421,24,2008,2014,gov.res7_gt4,83,33,20,68,3313
Jamaica,2008,gov.res7,5,899,1421,24,2008,2014,gov.res7_gt5,83,33,20,69,3313
Jamaica,2008,gov.res7,6,686,1421,24,2008,2014,gov.res7_gt6,83,33,20,70,3313
Jamaica,2010,gov.res7,1,1405,1458,24,2008,2014,gov.res7_gt1,83,35,20,65,3315
Jamaica,2010,gov.res7,2,1365,1458,24,2008,2014,gov.res7_gt2,83,35,20,66,3315
Jamaica,2010,gov.res7,3,1301,1458,24,2008,2014,gov.res7_gt3,83,35,20,67,3315
Jamaica,2010,gov.res7,4,1152,1458,24,2008,2014,gov.res7_gt4,83,35,20,68,3315
Jamaica,2010,gov.res7,5,922,1458,24,2008,2014,gov.res7_gt5,83,35,20,69,3315
Jamaica,2010,gov.res7,6,690,1458,24,2008,2014,gov.res7_gt6,83,35,20,70,3315
Jamaica,2012,gov.res7,1,1429,1465,24,2008,2014,gov.res7_gt1,83,37,20,65,3317
Jamaica,2012,gov.res7,2,1384,1465,24,2008,2014,gov.res7_gt2,83,37,20,66,3317
Jamaica,2012,gov.res7,3,1330,1465,24,2008,2014,gov.res7_gt3,83,37,20,67,3317
Jamaica,2012,gov.res7,4,1202,1465,24,2008,2014,gov.res7_gt4,83,37,20,68,3317
Jamaica,2012,gov.res7,5,888,1465,24,2008,2014,gov.res7_gt5,83,37,20,69,3317
Jamaica,2012,gov.res7,6,591,1465,24,2008,2014,gov.res7_gt6,83,37,20,70,3317
Jamaica,2014,gov.res7,1,1367,1463,24,2008,2014,gov.res7_gt1,83,39,20,65,3319
Jamaica,2014,gov.res7,2,1324,1463,24,2008,2014,gov.res7_gt2,83,39,20,66,3319
Jamaica,2014,gov.res7,3,1228,1463,24,2008,2014,gov.res7_gt3,83,39,20,67,3319
Jamaica,2014,gov.res7,4,1001,1463,24,2008,2014,gov.res7_gt4,83,39,20,68,3319
Jamaica,2014,gov.res7,5,769,1463,24,2008,2014,gov.res7_gt5,83,39,20,69,3319
Jamaica,2014,gov.res7,6,596,1463,24,2008,2014,gov.res7_gt6,83,39,20,70,3319
Trinidad and Tobago,2006,incent10,1,657,1000,24,2006,2014,incent10_gt1,84,31,12,38,3351
Trinidad and Tobago,2006,incent10,2,543,1000,24,2006,2014,incent10_gt2,84,31,12,39,3351
Trinidad and Tobago,2006,incent10,3,410,1000,24,2006,2014,incent10_gt3,84,31,12,40,3351
Trinidad and Tobago,2006,incent10,4,323,1000,24,2006,2014,incent10_gt4,84,31,12,41,3351
Trinidad and Tobago,2006,incent10,5,257,1000,24,2006,2014,incent10_gt5,84,31,12,42,3351
Trinidad and Tobago,2006,incent10,6,176,1000,24,2006,2014,incent10_gt6,84,31,12,43,3351
Trinidad and Tobago,2006,incent10,7,150,1000,24,2006,2014,incent10_gt7,84,31,12,44,3351
Trinidad and Tobago,2006,incent10,8,130,1000,24,2006,2014,incent10_gt8,84,31,12,45,3351
Trinidad and Tobago,2006,incent10,9,107,1000,24,2006,2014,incent10_gt9,84,31,12,46,3351
Trinidad and Tobago,2011,incent10,1,753,983,24,2006,2014,incent10_gt1,84,36,12,38,3356
Trinidad and Tobago,2011,incent10,2,624,983,24,2006,2014,incent10_gt2,84,36,12,39,3356
Trinidad and Tobago,2011,incent10,3,462,983,24,2006,2014,incent10_gt3,84,36,12,40,3356
Trinidad and Tobago,2011,incent10,4,358,983,24,2006,2014,incent10_gt4,84,36,12,41,3356
Trinidad and Tobago,2011,incent10,5,274,983,24,2006,2014,incent10_gt5,84,36,12,42,3356
Trinidad and Tobago,2011,incent10,6,174,983,24,2006,2014,incent10_gt6,84,36,12,43,3356
Trinidad and Tobago,2011,incent10,7,135,983,24,2006,2014,incent10_gt7,84,36,12,44,3356
Trinidad and Tobago,2011,incent10,8,111,983,24,2006,2014,incent10_gt8,84,36,12,45,3356
Trinidad and Tobago,2011,incent10,9,79,983,24,2006,2014,incent10_gt9,84,36,12,46,3356
Trinidad and Tobago,2014,gov.res7,1,3983,4091,24,2006,2014,gov.res7_gt1,84,39,20,65,3359
Trinidad and Tobago,2014,gov.res7,2,3889,4091,24,2006,2014,gov.res7_gt2,84,39,20,66,3359
Trinidad and Tobago,2014,gov.res7,3,3641,4091,24,2006,2014,gov.res7_gt3,84,39,20,67,3359
Trinidad and Tobago,2014,gov.res7,4,3001,4091,24,2006,2014,gov.res7_gt4,84,39,20,68,3359
Trinidad and Tobago,2014,gov.res7,5,2294,4091,24,2006,2014,gov.res7_gt5,84,39,20,69,3359
Trinidad and Tobago,2014,gov.res7,6,1721,4091,24,2006,2014,gov.res7_gt6,84,39,20,70,3359
Bangladesh,1996,incent10,1,977,1446,22,1996,2005,incent10_gt1,85,21,12,38,3381
Bangladesh,1996,incent10,2,769,1446,22,1996,2005,incent10_gt2,85,21,12,39,3381
Bangladesh,1996,incent10,3,629,1446,22,1996,2005,incent10_gt3,85,21,12,40,3381
Bangladesh,1996,incent10,4,522,1446,22,1996,2005,incent10_gt4,85,21,12,41,3381
Bangladesh,1996,incent10,5,449,1446,22,1996,2005,incent10_gt5,85,21,12,42,3381
Bangladesh,1996,incent10,6,319,1446,22,1996,2005,incent10_gt6,85,21,12,43,3381
Bangladesh,1996,incent10,7,245,1446,22,1996,2005,incent10_gt7,85,21,12,44,3381
Bangladesh,1996,incent10,8,174,1446,22,1996,2005,incent10_gt8,85,21,12,45,3381
Bangladesh,1996,incent10,9,100,1446,22,1996,2005,incent10_gt9,85,21,12,46,3381
Bangladesh,2002,incent10,1,754,1410,22,1996,2005,incent10_gt1,85,27,12,38,3387
Bangladesh,2002,incent10,2,706,1410,22,1996,2005,incent10_gt2,85,27,12,39,3387
Bangladesh,2002,incent10,3,599,1410,22,1996,2005,incent10_gt3,85,27,12,40,3387
Bangladesh,2002,incent10,4,471,1410,22,1996,2005,incent10_gt4,85,27,12,41,3387
Bangladesh,2002,incent10,5,367,1410,22,1996,2005,incent10_gt5,85,27,12,42,3387
Bangladesh,2002,incent10,6,169,1410,22,1996,2005,incent10_gt6,85,27,12,43,3387
Bangladesh,2002,incent10,7,138,1410,22,1996,2005,incent10_gt7,85,27,12,44,3387
Bangladesh,2002,incent10,8,123,1410,22,1996,2005,incent10_gt8,85,27,12,45,3387
Bangladesh,2002,incent10,9,113,1410,22,1996,2005,incent10_gt9,85,27,12,46,3387
Bangladesh,2005,eq.grow5,1,853,885,22,1996,2005,eq.grow5_gt1,85,30,21,71,3390
Bangladesh,2005,eq.grow5,2,791,885,22,1996,2005,eq.grow5_gt2,85,30,21,72,3390
Bangladesh,2005,eq.grow5,3,625,885,22,1996,2005,eq.grow5_gt3,85,30,21,73,3390
Bangladesh,2005,eq.grow5,4,344,885,22,1996,2005,eq.grow5_gt4,85,30,21,74,3390
Indonesia,2001,incent10,1,750,952,22,2001,2007,incent10_gt1,86,26,12,38,3426
Indonesia,2001,incent10,2,665,952,22,2001,2007,incent10_gt2,86,26,12,39,3426
Indonesia,2001,incent10,3,485,952,22,2001,2007,incent10_gt3,86,26,12,40,3426
Indonesia,2001,incent10,4,329,952,22,2001,2007,incent10_gt4,86,26,12,41,3426
Indonesia,2001,incent10,5,189,952,22,2001,2007,incent10_gt5,86,26,12,42,3426
Indonesia,2001,incent10,6,98,952,22,2001,2007,incent10_gt6,86,26,12,43,3426
Indonesia,2001,incent10,7,76,952,22,2001,2007,incent10_gt7,86,26,12,44,3426
Indonesia,2001,incent10,8,52,952,22,2001,2007,incent10_gt8,86,26,12,45,3426
Indonesia,2001,incent10,9,42,952,22,2001,2007,incent10_gt9,86,26,12,46,3426
Indonesia,2006,incent10,1,1365,1828,22,2001,2007,incent10_gt1,86,31,12,38,3431
Indonesia,2006,incent10,2,1209,1828,22,2001,2007,incent10_gt2,86,31,12,39,3431
Indonesia,2006,incent10,3,863,1828,22,2001,2007,incent10_gt3,86,31,12,40,3431
Indonesia,2006,incent10,4,599,1828,22,2001,2007,incent10_gt4,86,31,12,41,3431
Indonesia,2006,incent10,5,356,1828,22,2001,2007,incent10_gt5,86,31,12,42,3431
Indonesia,2006,incent10,6,154,1828,22,2001,2007,incent10_gt6,86,31,12,43,3431
Indonesia,2006,incent10,7,115,1828,22,2001,2007,incent10_gt7,86,31,12,44,3431
Indonesia,2006,incent10,8,82,1828,22,2001,2007,incent10_gt8,86,31,12,45,3431
Indonesia,2006,incent10,9,68,1828,22,2001,2007,incent10_gt9,86,31,12,46,3431
Indonesia,2007,eq.grow5,1,933,949,22,2001,2007,eq.grow5_gt1,86,32,21,71,3432
Indonesia,2007,eq.grow5,2,836,949,22,2001,2007,eq.grow5_gt2,86,32,21,72,3432
Indonesia,2007,eq.grow5,3,513,949,22,2001,2007,eq.grow5_gt3,86,32,21,73,3432
Indonesia,2007,eq.grow5,4,89,949,22,2001,2007,eq.grow5_gt4,86,32,21,74,3432
Kyrgyzstan,2003,incent10,1,895,1036,22,2003,2011,incent10_gt1,87,28,12,38,3468
Kyrgyzstan,2003,incent10,2,835,1036,22,2003,2011,incent10_gt2,87,28,12,39,3468
Kyrgyzstan,2003,incent10,3,706,1036,22,2003,2011,incent10_gt3,87,28,12,40,3468
Kyrgyzstan,2003,incent10,4,641,1036,22,2003,2011,incent10_gt4,87,28,12,41,3468
Kyrgyzstan,2003,incent10,5,507,1036,22,2003,2011,incent10_gt5,87,28,12,42,3468
Kyrgyzstan,2003,incent10,6,392,1036,22,2003,2011,incent10_gt6,87,28,12,43,3468
Kyrgyzstan,2003,incent10,7,336,1036,22,2003,2011,incent10_gt7,87,28,12,44,3468
